1.54216,0.634653
1.57956,0.802957
1.05186,0.513974
0.84558,0.342104
1.11453,0.608904
1.28627,0.559741
1.09439,0.351532
0.919545,0.434264
0.497839,0.204527
1.29835,0.518595
1.0202,0.513419
0.924136,0.249715
1.36415,0.821452
1.51834,0.806808
1.39825,0.581514
1.04008,0.534868
0.933431,0.473404
1.2611,0.370234
0.6868,0.167844
0.240793,0.0341665
